 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 118 119 121 122 125
100 0.0 0.011278195488721804 0.011278195488721804 0.0 0.0 0.0037593984962406013 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
101 0.015037593984962405 0.0 0.015037593984962405 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
102 0.011278195488721804 0.03007518796992481 0.0 0.03759398496240601 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
103 0.0 0.0 0.0 0.0 0.03759398496240601 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03383458646616541 0.0 0.0
104 0.0 0.0 0.0 0.0 0.0 0.03759398496240601 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
105 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
106 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
107 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.045112781954887216 0.0 0.0 0.0 0.0
108 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
109 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614
110 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
112 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
113 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0
114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0
115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0
116 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
118 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.045112781954887216 0.0 0.0 0.0
119 0.0 0.0 0.0 0.03383458646616541 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.011278195488721804 0.0 0.0
121 0.0 0.0 0.007518796992481203 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03759398496240601 0.0
122 0.0037593984962406013 0.0 0.03383458646616541 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041353383458646614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
